"","logFC","AveExpr","t","P.Value","adj.P.Val","B","GeneSymbol"
"222054_at",46.9046751933323,85.7378758248953,3.69819792515913,0.000397218597216192,0.00358936587416516,-4.03479182568894,"PPIEL"
"219139_s_at",48.201084814026,89.0722478245591,3.69804243886103,0.000397426066322816,0.00358961414885685,-4.0348362939746,"CROCCP3"
"227091_at",-108.304882014894,401.068711719524,-3.69726671489138,0.000398462675265463,0.0035973477287547,-4.03505813474642,"CCDC146"
"213140_s_at",161.376855962773,727.013401162582,3.69597343063291,0.000400196629979435,0.0036113671455565,-4.03542794125639,"SS18L1"
"200854_at",335.505254724966,2037.05383528973,3.69509622327858,0.000401376819681651,0.00362034435960342,-4.03567874069038,"NCOR1"
"200009_at",1557.46633262549,12501.2972275383,3.69496435804314,0.000401554516544289,0.00362034435960342,-4.0357164395683,"GDI2"
"228768_at",-199.025078090913,773.818795588325,-3.6946591975641,0.000401966027025835,0.00362241684454416,-4.03580367944741,"FNIP1"
"212563_at",165.46864504933,469.904084160113,3.69442243979455,0.000402285572555212,0.00362365906660731,-4.03587136203281,"BOP1"
"236080_at",-57.5241726381785,260.457454640878,-3.69423735821922,0.00040253554047887,0.0036242737172777,-4.03592427047018,"ZNF687-AS1"
"41657_at",143.656351092845,837.909110506401,3.6933348190411,0.000403756613475717,0.0036325314458246,-4.0361822585036,"STK11"
"1555697_at",-121.445821282895,395.149011776789,-3.69329026059442,0.000403816989188845,0.0036325314458246,-4.03619499467615,"KLK4"
"218249_at",255.898432859108,1994.8475436118,3.69303111495023,0.00040416829615381,0.0036340524482396,-4.03626906511393,"ZDHHC6"
"217291_at",69.6833100846229,160.063703754204,3.69214553800198,0.000405371011994909,0.00364322401632018,-4.03652216825755,"CEACAM5"
"218098_at",279.885996240943,1905.58080923701,3.69192865213969,0.000405666086858385,0.00364423368027783,-4.03658415143055,"ARFGEF2"
"202220_at",459.276420481021,2333.3338929891,3.6915559398349,0.000406173642280472,0.00364715035929737,-4.03669066402182,"KHDC4"
"224388_s_at",-30.0144093074433,118.846164819425,-3.6898919442518,0.000408447033537355,0.00366591322674864,-4.03716613756764,"COL25A1"
"221465_at",-33.869796836017,96.8312769826292,-3.68966661049769,0.000408755819258636,0.00366703432455015,-4.03723051760379,"OR6A2"
"207636_at",36.8055895241345,91.5328408494001,3.68937162003576,0.000409160394694025,0.00366850190815572,-4.03731479660358,"SERPINI2"
"1557008_at",-87.7545681189506,202.65586679505,-3.68927914156197,0.000409287306104723,0.00366850190815572,-4.03734121715939,"LINC02239"
"206236_at",-37.7354481768599,90.7959789578586,-3.68796956601953,0.000411088507743782,0.00368249657256547,-4.03771532367772,"GPR4"
"235885_at",-473.238085062873,502.107244077775,-3.6878756540188,0.000411217964554145,0.00368249657256547,-4.03774214926155,"P2RY12"
"224163_s_at",137.437093147872,381.540603498429,3.68696930494833,0.000412469353568139,0.0036920450261263,-4.03800102864215,"DMAP1"
"221767_x_at",385.13784001533,1780.17002884179,3.68650385230517,0.000413113407739851,0.00369615105004749,-4.03813396434214,"HDLBP"
"209803_s_at",-141.853488776111,129.686759448243,-3.68576465807524,0.000414138209348725,0.00370365843454781,-4.03834506675698,"PHLDA2"
"210739_x_at",-78.5147598685214,232.690871950434,-3.68546142321103,0.000414559306340782,0.00370576254879167,-4.03843166049788,"SLC4A4"
"218467_at",-695.105717034414,6996.77643271544,-3.68381588322626,0.000416851552110719,0.00372458355902512,-4.03890151652505,"PSMG2"
"1563629_a_at",88.7056478255264,342.566239612742,3.68298636215883,0.000418011645936412,0.00373327642405278,-4.03913833683683,"ERVK13-1"
"200895_s_at",-145.886962885594,877.475276275293,-3.68198785411608,0.000419412143844807,0.00374410760281871,-4.03942336984959,"FKBP4"
"41160_at",224.340673394106,1387.56911822679,3.6813571588148,0.000420299050157885,0.00374932903013947,-4.03960338971896,"MBD3"
"237008_at",-43.1654668120141,84.8227509340079,-3.68130459429719,0.000420373048758555,0.00374932903013947,-4.03961839263204,"POU3F3"
"217407_x_at",127.851061747828,476.786233843592,3.67986692565488,0.000422401763344495,0.00376573909985662,-4.0400286936229,"PPIL2"
"206277_at",75.4903458789474,143.847523148602,3.67856866761497,0.000424241753443583,0.0037804527653822,-4.04039914640683,"P2RY2"
"201715_s_at",-175.34540084172,975.07640198389,-3.67762316683468,0.00042558658473558,0.0037891536635238,-4.04066890462634,"ACIN1"
"204876_at",35.7953592856749,91.9613124882304,3.67761503747078,0.000425598165085158,0.0037891536635238,-4.04067122385863,"ZNF646"
"202658_at",-225.419462039201,1455.85182110251,-3.67729902812311,0.000426048555509821,0.0037914709248248,-4.04076137662829,"PEX11B"
"206732_at",-27.2978261464262,44.926046116184,-3.67683059677326,0.000426717018698688,0.00379572591610523,-4.04089500676973,"SLITRK3"
"227452_at",-35.8984178332069,105.277905527282,-3.67468742369227,0.000429788124051808,0.00382133952651146,-4.04150629615356,NA
"214933_at",-147.426117526921,381.955122523121,-3.67431660735115,0.000430321622101341,0.00382381157407382,-4.0416120465782,"CACNA1A"
"203981_s_at",107.760228677896,574.053371250206,3.67422769802126,0.000430449630637102,0.00382381157407382,-4.04163740127667,"ABCD4"
"1553162_x_at",-72.5977832000533,444.863581256318,-3.67369431412318,0.000431218338790076,0.00382893469745792,-4.04178950315366,"PROSER3"
"222495_at",427.37123608646,3092.1295294824,3.67328873637132,0.000431803727542838,0.00383242622981167,-4.04190515271285,"TMEM167B"
"223837_at",-44.6628287206607,101.029557589681,-3.67299012324789,0.000432235212422494,0.00383454930664671,-4.04199029790537,"GULP1"
"218425_at",154.851676395798,672.716938114922,3.67184090893738,0.000433899613473061,0.00384760337549723,-4.0423179507716,"RNF216"
"221426_s_at",-44.5715710161182,174.38868591996,-3.67124881606864,0.0004347595159519,0.00385351512294611,-4.04248674464951,"OR3A3"
"222622_at",241.048475473398,1153.0945134262,3.6710408778617,0.000435061891077541,0.00385448213849818,-4.04254602079698,"PGP"
"234526_at",-46.5183435241368,170.710308300835,-3.67020822931547,0.000436274699221126,0.00386351080220555,-4.04278336565934,"OR51B6"
"200001_at",-1761.81855423746,11907.4973411335,-3.66913683980571,0.000437839980331832,0.00387565145484142,-4.04308872768187,"CAPNS1"
"231561_s_at",-67.6650369892244,207.066471295374,-3.66882757602357,0.000438292801638426,0.00387793848406173,-4.04317686504918,"APOC2"
"1558431_at",-103.195252938641,491.392017935406,-3.66856129553174,0.000438683043969675,0.00387897062285662,-4.04325274990054,"NHLRC4"
"202184_s_at",172.654288506058,1086.87683404246,3.6684825836912,0.00043879846187457,0.00387897062285662,-4.04327518079789,"NUP133"
"208847_s_at",-419.004367217082,2177.62920568343,-3.66737719808694,0.000440422380632839,0.00389143676741266,-4.04359016512365,"ADH5"
"209370_s_at",305.396536467281,1167.87069540826,3.66721571931408,0.000440660086505327,0.00389143676741266,-4.0436361756208,"SH3BP2"
"219617_at",-53.3519579692027,174.474810456526,-3.6671247542648,0.000440794045910104,0.00389143676741266,-4.04366209408935,"CAMKMT"
"209608_s_at",206.091725736429,717.796288467002,3.66624355145429,0.00044209375272678,0.00390027353620543,-4.04391315830011,"ACAT2"
"233558_s_at",233.933044491964,1185.95827497061,3.66618099723966,0.000442186153806372,0.00390027353620543,-4.04393097964256,"TRAPPC11"
"228277_at",63.8409717574959,265.722083506299,3.66573940146472,0.000442838973414257,0.00390266238602612,-4.0440567839,"FBXL19"
"203456_at",-141.692155665,631.105957706173,-3.66573305186949,0.000442848366824305,0.00390266238602612,-4.04405859275833,"PRAF2"
"242722_at",57.7564496041334,92.8053643720387,3.66531016723559,0.000443474396972164,0.00390645313551937,-4.04417906000765,"LMO7"
"237131_at",-40.0675715059129,122.692363241294,-3.66507210077804,0.000443827196026426,0.00390783477719868,-4.04424687531071,"RIIAD1"
"222808_at",-786.960166229538,1776.97906985862,-3.66443734570327,0.000444769166767345,0.00391402111033328,-4.04442768114464,"ALG13"
"218130_at",478.429528716405,2603.29362672779,3.66427018548981,0.000445017547043732,0.00391402111033328,-4.04447529329722,"CYBC1"
"213888_s_at",1514.32151561608,7010.44582990779,3.66420221431599,0.000445118581870123,0.00391402111033328,-4.0444946532104,"TRAF3IP3"
"201088_at",-941.005400986986,2419.9306633135,-3.66287376021274,0.000447097628705608,0.00392944259105316,-4.04487299818781,"KPNA2"
"1553264_a_at",-80.9922669984241,230.403329022835,-3.66276070064672,0.000447266443448362,0.00392944259105316,-4.04490519480888,"SYN1"
"212465_at",289.480738416604,1262.26026061571,3.66233333198877,0.000447905116090324,0.00393166456028866,-4.04502689499262,"SETD3"
"204239_s_at",-52.5356333407625,131.93277502421,-3.66232762680914,0.000447913647945437,0.00393166456028866,-4.04502851959219,"NNAT"
"202431_s_at",2325.33016677194,4832.19335592516,3.66123106780278,0.000449556377770942,0.00394434792867835,-4.04534075316115,"MYC"
"212266_s_at",2163.01053955893,12259.1814061043,3.66099914511338,0.000449904548919813,0.0039456668509709,-4.0454067852978,"SRSF5"
"220761_s_at",473.418434079062,2709.37707300213,3.6600594365708,0.000451317900667683,0.00395632215077609,-4.0456743162162,"TAOK3"
"226097_at",-90.6372614903328,323.111223532033,-3.65870601951006,0.00045336090308439,0.00397174671339429,-4.0460595737458,"FNDC5"
"230799_at",-38.1787968652496,128.60020981467,-3.65863009699286,0.000453475769262338,0.00397174671339429,-4.04608118360022,"LINC01119"
"212966_at",166.327773302323,780.969894579774,3.65825276009442,0.000454047067764937,0.00397500468500269,-4.04618858214182,"HIC2"
"232175_at",123.059521295688,318.896521489913,3.65595726051303,0.000457537287193962,0.00400325277256061,-4.04684182507106,"ARF1"
"207306_at",-20.2181924597436,28.9921229782554,-3.65586690454117,0.000457675190364448,0.00400325277256061,-4.04686753437912,"TCF15"
"1554962_a_at",-47.5718552168421,111.123734918761,-3.65499295292664,0.000459011074432382,0.00401317749119026,-4.04711618814241,"FGFR4"
"214135_at",-39.9788037562975,133.699245526566,-3.65477352517632,0.000459347063738314,0.00401435516745539,-4.04717861476575,"CLDN18"
"231600_at",69.9728133684219,130.129596688802,3.65342392446576,0.000461418728266348,0.00403069369155312,-4.0475625353881,"CLEC12B"
"224207_x_at",84.3758067895214,151.469784949695,3.65229050891004,0.000463165402333274,0.00404418021835923,-4.04788490830927,"MMP28"
"224673_at",302.566062480332,987.888202576299,3.65162846067207,0.000464188571551234,0.00404968178233124,-4.0480731911339,"LENG8"
"1554059_at",-103.638739774771,357.640884908197,-3.65153388136495,0.000464334915368489,0.00404968178233124,-4.04810008769944,"SETMAR"
"201723_s_at",314.652044180155,1937.4447343437,3.65148881336743,0.000464404665105127,0.00404968178233124,-4.04811290407428,"GALNT1"
"222854_s_at",61.2455406336952,202.639764036888,3.65064422868336,0.000465713634755705,0.0040593212490966,-4.04835307264648,"GEMIN8"
"221263_s_at",-576.189045143035,4793.41682660524,-3.64983754638851,0.000466967135414444,0.00406846901772401,-4.04858243968022,"SF3B5"
"231252_at",-256.341969629881,593.11688638046,-3.64821633793039,0.000469496029924115,0.00408871586234788,-4.04904333451668,"KANSL1L"
"225789_at",162.981311793304,721.676146746624,3.64740079657085,0.000470773093967346,0.00409804793233993,-4.04927515039573,"AGAP3"
"227391_x_at",-3314.4344091722,10231.7658333376,-3.64696356615307,0.000471459115975485,0.00410146558028141,-4.04939942251558,"LRRFIP1"
"224005_at",-76.2812783549666,275.88258014984,-3.6468884797991,0.000471577023295657,0.00410146558028141,-4.04942076330627,NA
"226155_at",247.512374050919,1097.76136497674,3.64610711417452,0.000472805657879812,0.00410988293240782,-4.04964282857095,"FHIP2A"
"210023_s_at",-205.062642846163,1083.13945720715,-3.64601100362176,0.000472956993926488,0.00410988293240782,-4.04967014183928,"PCGF1"
"225674_at",-187.293713152881,826.6755224353,-3.64548323930037,0.000473788834425303,0.00411531825999295,-4.0498201192122,"BCAP29"
"205724_at",36.5604045017097,54.376585585403,3.64486975450306,0.000474757531445888,0.00412193706992832,-4.04999444379238,"PKP1"
"202711_at",-40.6610173097955,132.552764272271,-3.64462287467466,0.000475147887373153,0.00412353103476188,-4.05006459208934,"EFNB1"
"219423_x_at",183.624626319016,521.351772645679,3.64416871838175,0.000475866776812102,0.00412797352325522,-4.05019363016296,"TNFRSF25"
"219257_s_at",-117.237854361244,274.125031858304,-3.6439915599062,0.000476147483215962,0.00412861272077214,-4.05024396368991,"SPHK1"
"219693_at",72.1567583756837,163.189326003132,3.64345074712738,0.000477005371062102,0.00413425385271252,-4.05039761027539,"AGPAT4"
"202559_x_at",-338.978383523083,1601.70018789311,-3.64035725437338,0.000481940857286229,0.00417521568933938,-4.05127628161705,"CHTOP"
"200851_s_at",667.528773889346,4546.8384047284,3.63734918169674,0.000486786563171792,0.00421536449384935,-4.05213036410376,"IST1"
"209365_s_at",-63.5970551265654,301.481434002957,-3.63662778094866,0.00048795553072963,0.00422245887626129,-4.0523351436142,"ECM1"
"200761_s_at",-1851.30779681544,15559.9515894365,-3.63658233024318,0.000488029268905494,0.00422245887626129,-4.05234804480007,"ARL6IP5"
"230755_at",-32.3276204246261,86.0363269544236,-3.63563761776252,0.00048956434763188,0.00423390363608958,-4.05261618482585,"RHBDL3"
"209279_s_at",80.3797223892088,269.966555265453,3.63394236225462,0.000492330504198459,0.00425561682261349,-4.05309727345335,"NSDHL"
"230022_at",37.9615354620718,80.4536043672312,3.63373265939524,0.00049267370747747,0.00425561682261349,-4.05315677691523,NA
"228954_at",75.9624121044985,249.492289125394,3.63370731588313,0.00049271520049213,0.00425561682261349,-4.05316396806371,"LYSMD4"
"201247_at",-135.083876871888,746.903502491541,-3.63310642535977,0.000493699966076895,0.00426227637379719,-4.05333446229488,"SREBF2"
"219101_x_at",79.313168335904,144.463950982177,3.63295379890371,0.000493950394569649,0.0042625931280409,-4.05337776584949,"ABHD8"
"44146_at",218.868788833367,1357.85164507,3.63256756257666,0.000494584667794011,0.00426622060113147,-4.05348734605339,"GMEB2"
"218165_at",-592.261212920024,2789.79655107072,-3.63228696067305,0.000495045954419328,0.00426835342368554,-4.05356695307069,"MEAF6"
"229067_at",-835.413275796835,2432.19601197473,-3.63197731986852,0.000495555452935824,0.00427089991266169,-4.05365479518319,NA
"213056_at",-210.975783059693,646.310589559305,-3.63084768862685,0.000497418431434131,0.00428510400781463,-4.0539752316006,"FRMD4B"
"210693_at",113.258084817121,280.203655356153,3.63016961783201,0.000498539893314829,0.00429291066164838,-4.05416755436002,"SPPL2B"
"222870_s_at",-312.844188091246,1347.3402364319,-3.62972214018779,0.000499281291953684,0.00429743927726902,-4.0542944644425,"B3GNT2"
"223938_at",-41.8289020941685,81.6401579538546,-3.62939809087476,0.000499818843334821,0.00429863961953066,-4.05438636427652,"TEX35"
"241430_at",-47.6399800847222,191.891322585734,-3.62937820946728,0.000499851841633235,0.00429863961953066,-4.05439200248737,"SPMIP9"
"227793_at",103.465244769657,225.791836004118,3.6289988275413,0.000500481919940446,0.00430220298679841,-4.05449958950479,"MIRLET7D"
"213380_x_at",66.8072801536833,171.342050114144,3.62838657300564,0.000501500344926908,0.00430902678300113,-4.05467320481655,NA
"239303_at",-51.5808550032665,156.717712999139,-3.62822402976428,0.000501771050036147,0.00430902678300113,-4.05471929449268,"PIWIL2"
