"","logFC","AveExpr","t","P.Value","adj.P.Val","B","threshold","GeneSymbol"
"233240_at",1.56011689487933,4.08390364769769,6.24661453583701,5.51307799702927e-09,4.01742688907871e-08,9.83345299625486,"TRUE",NA
"205290_s_at",1.06573508261192,4.80985162473931,6.24519487491301,5.55173097508694e-09,4.04451553714695e-08,9.82662108751741,"TRUE","BMP2"
"1562332_at",1.81380920820321,4.08213304425094,6.23819109490848,5.7463593119908e-09,4.17296049120862e-08,9.79292861803832,"TRUE",NA
"211161_s_at",1.44872118688492,3.67706846705671,6.23732516612464,5.77088415509575e-09,4.18743319415873e-08,9.78876437961329,"TRUE","COL3A1"
"233130_at",1.46300011461924,4.34312464395984,6.23561597416539,5.81959453261213e-09,4.21718132631634e-08,9.78054581229419,"TRUE",NA
"237491_at",1.40684325618225,3.9982492398666,6.23524707043452,5.83016090193673e-09,4.22371866057229e-08,9.77877211516287,"TRUE",NA
"1564391_at",1.46594246641161,3.99576972751293,6.23305362019341,5.89337794873429e-09,4.266690139659e-08,9.76822712294739,"TRUE",NA
"1570141_at",1.29970610205656,3.29495230133592,6.23259391373129,5.90671230085254e-09,4.27577777107259e-08,9.7660173409707,"TRUE","MYO5B"
"1552974_at",1.16017900177455,3.73002881824987,6.22344731281229,6.17827695231148e-09,4.45173026314747e-08,9.7220683913588,"TRUE",NA
"229900_at",1.01513315903249,5.86401422583802,6.2230690415935,6.18976853853834e-09,4.45707355254292e-08,9.72025156550746,"TRUE","CD109"
"233498_at",1.24155648127419,4.38695559857296,6.22216112745604,6.2174361380958e-09,4.47522802593981e-08,9.71589112253235,"TRUE","ERBB4"
"1553275_s_at",1.21224100917033,3.27454032669497,6.22093370699921,6.25503381593197e-09,4.49932869209421e-08,9.70999673004315,"TRUE","ANKRD52"
"1553373_at",1.06076951248605,4.51353567462148,6.21657355450912,6.39040893369755e-09,4.58584602244276e-08,9.68906321028053,"TRUE","WDR64"
"244511_at",1.29053008516495,6.17885461576176,6.21550347378483,6.42407110338719e-09,4.60758346553449e-08,9.68392685714507,"TRUE",NA
"206051_at",1.33175069531776,4.79476796055344,6.20921834458737,6.62533618527232e-09,4.74136460641052e-08,9.65376807083069,"TRUE","ELAVL4"
"1566665_at",2.09802782490642,4.84974577340383,6.20813449530797,6.66066523602857e-09,4.76540004946169e-08,9.64856895557898,"TRUE","CCDC168"
"234270_at",1.23810370828105,3.87989259591515,6.20683719866419,6.70319550680173e-09,4.79143959124571e-08,9.64234659961634,"TRUE",NA
"214927_at",1.93260757660282,4.27561361596626,6.20322631808124,6.82298531964933e-09,4.86815506135752e-08,9.62503106633703,"TRUE","ITGBL1"
"203030_s_at",1.06272266201041,8.32658442323387,6.20178297053176,6.87145478704715e-09,4.90081907750852e-08,9.61811119511943,"TRUE","PTPRN2"
"1563827_at",1.2827699656776,3.97723461597372,6.19529352025417,7.09359657630205e-09,5.03822282163308e-08,9.5870094567208,"TRUE","LOC158434"
"238844_s_at",1.50167750619287,4.0191337493193,6.19302949105443,7.17274709738254e-09,5.09253048631616e-08,9.57616288065903,"TRUE","NPHP1"
"225046_at",1.11895551577732,6.99135613884335,6.1930264600989,7.17285363971116e-09,5.09253048631616e-08,9.57614836131025,"TRUE",NA
"219898_at",1.03499955684572,2.89900706600024,6.18933331369016,7.30383609819915e-09,5.18014319197092e-08,9.55845974613047,"TRUE","GPR85"
"1562916_at",1.28783600354667,4.90857929996963,6.18704763912171,7.38607618278458e-09,5.23439682817559e-08,9.54751519494405,"TRUE","LINC00102"
"1561962_at",1.59150784465805,3.4331894269652,6.18612631235494,7.41948307244667e-09,5.25466628220235e-08,9.54310420382826,"TRUE",NA
"240506_at",1.69202837257968,5.48304585614637,6.18233318078399,7.55859264375695e-09,5.34280611244229e-08,9.52494776980524,"TRUE",NA
"1556989_at",1.35789884352479,3.69908893802386,6.18220784429827,7.56323275622749e-09,5.34539491916673e-08,9.5243479297853,"TRUE",NA
"1569810_at",1.1072277618707,3.67405130669836,6.17932879601693,7.67059331432679e-09,5.41357544160084e-08,9.51057109237012,"TRUE",NA
"244623_at",-1.06832938136655,4.74089531952113,-6.17547326757127,7.81671768261479e-09,5.51030220857354e-08,9.49212706084555,"TRUE","KCNQ5"
"233273_at",1.52649606277667,3.431540475806,6.17495864976712,7.83642760401364e-09,5.52348432705229e-08,9.48966571184839,"TRUE",NA
"1558195_at",1.1678872650509,4.29725430821255,6.17324907051434,7.90225620819348e-09,5.56486164583949e-08,9.48148982123196,"TRUE","LINC00592"
"205431_s_at",1.48685550738395,4.12155614230217,6.1721635422588,7.94433723366387e-09,5.58833690980312e-08,9.47629903117296,"TRUE","BMP5"
"1561415_at",2.23863399676365,3.94778751228403,6.16988239403433,8.03348645681058e-09,5.64056596925798e-08,9.46539263283604,"TRUE",NA
"234425_at",1.05073658122797,6.51716987979162,6.16956744032239,8.04587215578676e-09,5.64708677943057e-08,9.46388698004468,"TRUE",NA
"228602_at",1.50158862193217,3.78045031526225,6.16644438221439,8.16970863922202e-09,5.72312940256848e-08,9.44895930258588,"TRUE","SGCD"
"228696_at",-1.06735548792277,5.3119143725931,-6.16525270825248,8.21745367983381e-09,5.75421721240924e-08,9.4432643928919,"TRUE","SLC45A3"
"1562223_at",1.12143198944268,2.57003896715477,6.16212407755354,8.34411359801611e-09,5.83245219856214e-08,9.42831578581606,"TRUE","LINC02297"
"1553335_x_at",1.00354547704814,5.33100427501142,6.15912820636969,8.46719730034591e-09,5.91395008171196e-08,9.41400538374624,"TRUE","BASP1-AS1"
"227209_at",1.00549635070524,3.11469951012699,6.15816042882887,8.50733810244503e-09,5.93895187373828e-08,9.40938340458528,"TRUE","CNTN1"
"213830_at",-1.07855402933366,9.69466310028723,-6.15193991819847,8.76985164841456e-09,6.1073957314618e-08,9.37968452825634,"TRUE","YME1L1"
"1564840_at",1.20281648482178,4.57429759453512,6.14993269663118,8.85624652959862e-09,6.1617448649805e-08,9.37010485669316,"TRUE",NA
"243929_at",1.7704878896924,4.57492856558169,6.14848095253462,8.91925350206977e-09,6.20117224345962e-08,9.36317732394905,"TRUE",NA
"238512_at",1.13777817728909,4.69774526915403,6.14464135670861,9.08802743822518e-09,6.30659184748654e-08,9.34485958889769,"TRUE","WNT2B"
"214594_x_at",1.13892170868851,8.21318724946883,6.14411528206258,9.11139489747502e-09,6.31949151362992e-08,9.3423503084544,"TRUE","ATP8B1"
"1557597_at",1.29912762813748,4.7276771291405,6.14390300488787,9.12084065503773e-09,6.32524052275733e-08,9.34133781822372,"TRUE","LINC00624"
"221345_at",1.1416941233275,9.35845569754515,6.13773639440415,9.39947984082488e-09,6.49869196126834e-08,9.31193353989573,"TRUE","FFAR2"
"1558815_at",1.15439144117851,4.11143192443107,6.13191897782277,9.67000399855579e-09,6.67121052639457e-08,9.28420916735901,"TRUE","SORBS2"
"243183_at",1.29533533954972,3.5199371814478,6.12898413283785,9.80937178685777e-09,6.75475317942631e-08,9.270227896494,"TRUE",NA
"203029_s_at",1.12367124297236,8.08241251897923,6.12657742981761,9.92513157314836e-09,6.82329396154768e-08,9.25876537815546,"TRUE","PTPRN2"
"1558695_at",1.39324777209251,5.21544524950284,6.12598520703865,9.95382210485287e-09,6.83957802667878e-08,9.25594514997073,"TRUE",NA
"207598_x_at",1.01880873768194,8.40980590699794,6.12349553541193,1.0075329952729e-08,6.91351236402434e-08,9.24409070688481,"TRUE","XRCC2"
"208396_s_at",1.3471073246794,4.90430309396354,6.12323893740406,1.00879357369593e-08,6.92042517463296e-08,9.24286907930765,"TRUE","PDE1A"
"228218_at",1.28853567779836,3.61664178371669,6.12232181731632,1.01331175830938e-08,6.94967641565043e-08,9.23850302772772,"TRUE","LSAMP"
"240580_at",1.49553952038351,4.39979274891239,6.11977970672501,1.02593969202196e-08,7.02834891132698e-08,9.22640290990832,"TRUE",NA
"220854_at",1.50971672827427,5.56396626095932,6.11935796961987,1.02804957919154e-08,7.03927498338101e-08,9.22439576322952,"TRUE",NA
"206126_at",-1.10039666579456,6.11960143603475,-6.11853577374428,1.03217517204518e-08,7.06486949568979e-08,9.22048295739631,"TRUE","CXCR5"
"1559479_at",1.05952125567131,7.06791613208411,6.11819587188057,1.03388547356746e-08,7.07460504155647e-08,9.21886545904063,"TRUE","SEPSECS-AS1"
"223623_at",-1.16883924029855,4.61457221415864,-6.1167788081317,1.0410458520861e-08,7.11756683291328e-08,9.21212258017855,"TRUE","ECRG4"
"1556648_a_at",1.0879512135478,3.97866585237079,6.11648244579603,1.04254951365323e-08,7.12606509051014e-08,9.21071249454647,"TRUE","LINC01553"
"238362_at",1.29920430846777,4.4600428064184,6.11312592693434,1.05972930191357e-08,7.23444869298591e-08,9.19474487676444,"TRUE",NA
"1563009_at",1.12149837629995,4.81732188537208,6.10754077944195,1.08893472092916e-08,7.42455491542606e-08,9.16818594503143,"TRUE","EPIC1"
"240904_at",1.01686512976529,3.78261356255028,6.1046213134219,1.1045143573535e-08,7.52097255770826e-08,9.15430840119176,"TRUE",NA
"219779_at",1.45408537833263,4.0066968503507,6.1038597245649,1.10861445265206e-08,7.54556145882629e-08,9.15068882687962,"TRUE","ZFHX4"
"210430_x_at",-1.01720621210391,4.94358473171009,-6.10322202085803,1.1120591035209e-08,7.56523970200385e-08,9.14765822859978,"TRUE","RHD"
"1555199_at",1.54790979127478,5.48636139097932,6.10242561668433,1.11637577416198e-08,7.58799669969002e-08,9.14387367394477,"TRUE","GOSR1"
"234805_at",1.20806425980723,5.32859479216482,6.10048821343605,1.12694577204105e-08,7.64938051971996e-08,9.13466817053941,"TRUE",NA
"1555468_at",1.26813016869722,4.8848907963473,6.09843497582861,1.13825509751946e-08,7.7184791587345e-08,9.12491404717185,"TRUE","NRP2"
"1556619_at",1.13987652761374,4.48460937614857,6.09470021291524,1.15911303160303e-08,7.84629255947701e-08,9.10717631353045,"TRUE","SHISA9"
"207256_at",1.22202036058029,3.99147780469248,6.09034960832743,1.18388430094826e-08,7.99516726214747e-08,9.08652130703576,"TRUE","MBL2"
"243764_at",-1.09818995387958,5.49498447642393,-6.08453108429595,1.21782832723617e-08,8.20514649311617e-08,9.05890994885316,"TRUE","VSIG1"
"208462_s_at",1.18704573583197,3.62247313514673,6.08278786104503,1.22818284208865e-08,8.26472577122426e-08,9.05064046472807,"TRUE","ABCC9"
"238919_at",-1.19198258287945,3.88669113270716,-6.08160293771082,1.23527047141129e-08,8.30832980986741e-08,9.04502018804219,"TRUE","PCDH9"
"206104_at",1.14220619633736,4.19374781519587,6.08154528782444,1.23561632818305e-08,8.30963379377713e-08,9.04474676110742,"TRUE","ISL1"
"206678_at",1.34985709462922,3.87482546489151,6.07757764614186,1.25964929809956e-08,8.45358111864409e-08,9.02593213802097,"TRUE","GABRA1"
"242500_at",1.20417796115715,3.61629145285367,6.07182695234312,1.29530005259711e-08,8.67048608909734e-08,8.99867435557553,"TRUE",NA
"241132_at",1.00974759330581,3.17833198199879,6.07088309837616,1.30124532919344e-08,8.70601913529749e-08,8.994201940646,"TRUE",NA
"1553524_at",1.26321401109618,3.7204498503521,6.06983330619242,1.30788940466097e-08,8.74512085114818e-08,8.98922799567984,"TRUE","DGKB"
"1562167_a_at",1.03515600124282,4.64688740600758,6.06649225823551,1.329257353676e-08,8.87460901481745e-08,8.97340120036979,"TRUE","DEFB122"
"1559884_at",1.28224507364918,3.01004626331993,6.06558330524064,1.33512975306257e-08,8.90982781016673e-08,8.96909626059389,"TRUE","CDKN2B-AS1"
"239196_at",1.48241057283414,5.94955737609407,6.06518011757063,1.3377427497269e-08,8.92426011922136e-08,8.96718681733519,"TRUE","ANKRD22"
"234163_at",1.14673103167363,4.58226499091624,6.06042287052696,1.36895573180495e-08,9.11775546795418e-08,8.94466246350343,"TRUE","UBE3A"
"1563101_at",1.12574217628936,3.47641391137701,6.05919849067312,1.37710416519671e-08,9.16979298893314e-08,8.93886692948062,"TRUE","BMAL2-AS1"
"220534_at",1.37920256198091,4.65321867866864,6.05734224122434,1.38954875956752e-08,9.24365232137173e-08,8.93008172049498,"TRUE","TRIM48"
"204900_x_at",1.02341245348215,7.78768827877955,6.05289389999726,1.41982258049315e-08,9.43127197041222e-08,8.90903483563016,"TRUE","SAP30"
"243442_x_at",1.03246678925151,7.70290533901394,6.05284932722494,1.42012918235693e-08,9.43127299209168e-08,8.90882398762811,"TRUE",NA
"237912_at",1.21932997351649,4.36256846661533,6.04713990250685,1.45994508920997e-08,9.67662719754576e-08,8.8818231684794,"TRUE",NA
"241310_at",1.41616380515722,4.39055725924901,6.04287080071243,1.49043125209497e-08,9.85837511593186e-08,8.86164317744601,"TRUE","NEK5"
"233425_at",1.01961561318901,5.86837323286582,6.0398788937962,1.512168682153e-08,9.99127766727674e-08,8.84750521981732,"TRUE",NA
"233311_at",1.43451984704384,4.07274691630693,6.03775718956984,1.52777217697551e-08,1.00809731808033e-07,8.8374816920473,"TRUE","LOC145845"
"207327_at",1.36353754582238,3.63563503674845,6.03509857925566,1.54754762193927e-08,1.02016115540788e-07,8.82492445154642,"TRUE","EYA4"
"1553153_at",1.58096849737171,3.9348687424995,6.02899812198131,1.59387982563876e-08,1.04931221513304e-07,8.79612227151715,"TRUE","ATP6V0D2"
"1558869_at",1.5536405764535,4.75161703941395,6.02816560981653,1.6003073956193e-08,1.05303654898887e-07,8.79219298555214,"TRUE",NA
"216767_at",1.29678695157861,3.65437067890714,6.02670228017777,1.61166708004588e-08,1.06012870069187e-07,8.78528710858151,"TRUE",NA
"204237_at",1.33762024697489,3.64247093149147,6.02552410246911,1.62087068565274e-08,1.06579801248423e-07,8.77972762973076,"TRUE","GULP1"
"239344_at",1.16649434912796,3.43723132224905,6.02412578903797,1.63186094650037e-08,1.07213337031192e-07,8.77313018575033,"TRUE","LOC102724859"
"243892_at",1.67765017481573,4.83978648579743,6.01892883525362,1.67335250855614e-08,1.09819407520474e-07,8.74861774533198,"TRUE",NA
"232276_at",1.15577319615344,4.66319741155333,6.01865479254602,1.67556894632969e-08,1.09941603253354e-07,8.74732549957757,"TRUE","HS6ST3"
"1570372_at",1.62922642028057,4.81982528343067,6.01772533556739,1.68310782493805e-08,1.10335982178163e-07,8.74294290034876,"TRUE",NA
"241652_x_at",1.01864750230112,7.26088727297364,6.01350711803151,1.71774285333467e-08,1.1238194388665e-07,8.72305783553742,"TRUE","LIN7A"
"1570295_at",1.35267360975114,3.95555665187179,6.01121505876209,1.73685508891897e-08,1.13482973215398e-07,8.71225614611937,"TRUE",NA
"220660_at",1.21847034556975,3.96011256551718,6.01100031988872,1.73865634356586e-08,1.13558063247385e-07,8.71124427414421,"TRUE","LINC00474"
"236548_at",1.254723485379,4.15914787742775,6.00585757833087,1.78234658430787e-08,1.16108423087136e-07,8.68701721925351,"TRUE","GIPC2"
"1552411_at",1.08004294174483,4.53629617313803,6.00517325672277,1.78824093816616e-08,1.1643690996098e-07,8.68379431388271,"TRUE",NA
"234057_at",1.54418263405569,3.71261019274334,6.00226075645183,1.81354240750248e-08,1.17901820606657e-07,8.67007981387574,"TRUE",NA
"207889_at",1.26179580778247,3.78684609421649,6.00038057701028,1.83006229631842e-08,1.18834508374358e-07,8.66122834043313,"TRUE","SARDH"
"1554528_at",1.2594220293455,4.01935577876558,5.997319646452,1.85727333725872e-08,1.20464527878781e-07,8.64682149515638,"TRUE","CFAP91"
"234069_at",1.14294415227663,3.90896465467168,5.99682291092222,1.86172652820693e-08,1.20718569650989e-07,8.64448390714507,"TRUE",NA
"1569607_s_at",-1.14804863567394,6.68232292255422,-5.99576566011651,1.87123962907329e-08,1.2123477511504e-07,8.6395089537967,"TRUE",NA
"1562727_at",1.35933108709898,4.14659881037845,5.99437157231711,1.88385658218035e-08,1.21994384259991e-07,8.63294975191384,"TRUE",NA
